POI_num_200,Public Infrastructure_200,Commercial Services_200,Education and Health_200,Transport_200,Retail_200,Sport and Entertainment_200,"Accommodation, Eating and Drinking_200",Manufacturing and Production_200,Attractions_200,POI_mix_200,"Industrial, commercial, public, military and private units_200",Roads and railways_200,Urban residential areas_200,Green urban areas (including Sports and leisure facilities)_200,"Natural areas (Arable land, forests, herbaceous vegetation associations, pastures and water)_200","Other (Construction sites, land without current use, mineral extraction and dump sites and port areas)_200",landuse_mix_200,mean_age_200,median_age_200,population_density(persons/sq.km)_200,employment_density(persons/sq.km)_200,male_percent_200,white_percent_200,collegeDegree_percent_200,bicycle_percent(commute)_200,walk_percent(commute)_200,car_percent(commute)_200,motorway(km/sq.km)_200,majorRoad(km/sq.km)_200,secondaryRoad(km/sq.km)_200,localRoad(km/sq.km)_200,road,building,vegetation,car
127,-2.010973742402375,-0.37827896780400755,-4.151039905898646,-3.0524276172305362,0.0,-3.457892725338701,-2.764745544778755,-4.151039905898646,-4.844187086458591,-0.6147764803269414,-1.242128155078847,-1.6968036430307314,-0.6797427902499351,-3.853033497408782,0.0,0.0,-0.2350951720821628,30.308463395917634,25.27349635948184,1577.6417945785531,736.9622668323552,-0.5937983117418699,-0.2789906861411823,-0.7666496127439107,-5.2308817701039905,-0.7653511114210725,-2.1951754516314246,2.718155468198533,0.0,6.410656532338378,20.605598449020928,-1.164817239764347,-0.9464804058926585,-3.907929705015894,-3.135303870985469
107,-1.9647786333596962,-0.5784842722398056,-3.5742165457937967,-2.726918685406593,-3.979681653901961,-2.5933872927820705,-2.5933872927820705,-3.979681653901961,-3.979681653901961,-0.38883230316269907,-0.8476741912203529,-1.8392467366764154,-0.8851490087078143,0.0,0.0,0.0,-0.07352398345725232,30.36806182936691,27.667364612262002,5089.929698599544,1930.7272319667904,-0.44043624352678445,-0.286269178778719,-1.1307172029329091,-6.49058225265119,-1.2667140633828997,-2.3132703462795194,3.65842801426669,0.9748977240295348,5.420671161256124,16.179731259433513,-1.2259667521897635,-0.7435853424045977,-4.445266454330216,-5.9409431554990135
83,-1.4744016286301576,-0.7299611536826617,-3.3202283191284883,-3.3202283191284883,-3.3202283191284883,-2.8094026953624978,-2.4729304587412844,-3.7256934272366524,-4.418840607796598,-0.3360281788429075,-1.18118912727602,-1.3322738674353676,-0.8458093322414818,0.0,0.0,0.0,-0.019767691691465982,28.823682527815933,25.02061757946473,1227.1960285921148,473.1014243928216,-0.6336442030235523,-0.3354864092399022,-1.012815909486341,-4.4997087684041475,-0.8388600103910231,-2.544895230236078,8.273511099904308,4.094323275695338,5.2443690773972165,16.875095910183667,-1.3188370789197656,-0.7239609579407995,-4.062997134555673,-3.475243268098911
261,-2.620081428156253,-0.3660233760568677,-2.999571049861157,-3.955082494888593,-3.955082494888593,-3.7727609380946383,-2.268683541318364,-4.178226046202803,-5.564520407322694,-0.6454511143417614,-1.6027784075427087,-1.622324366397941,-0.5997040368719663,-2.9517099118031,0.0,0.0,-0.2075563180708459,30.559543025486693,25.18564137167216,1699.9865049419652,843.7077000634648,-0.669040384678065,-0.2830609682772013,-0.6458884631078126,-5.284914901967349,-0.6486234951265811,-2.0587912197718388,0.1878390790866385,0.0,7.6942172249195835,24.70281966473106,-1.3070204299109072,-0.5706755829798507,-11.01226340141685,-4.325826417466203
268,-2.6465480013444163,-0.3706311554325318,-2.7577736364546404,-4.204692619390966,-4.204692619390966,-3.7992275112828016,-2.2587824703356527,-4.204692619390966,-5.5909869805108565,-0.6486606189022341,-1.620160446744674,-1.6249551750511624,-0.5924655280073975,-2.9517099118031,0.0,0.0,-0.21116326529531287,30.595229670178018,25.182968190807447,1691.4290550748253,837.4560742084558,-0.6703891829704272,-0.28266796980751824,-0.6481246777519315,-5.278429154185669,-0.6485552703203137,-2.0612036769100177,0.1608183350144744,0.0,7.40423765036132,24.946921544679604,-1.307020429910907,-0.5706755829798507,-11.01226340141685,-4.325826417466203
346,-3.073850052817943,-0.365799851715733,-2.8019163373343012,-3.543853682063679,-3.361532125269724,-4.747826486389615,-2.2629198366016143,-4.054679305829669,-5.153291594497779,-0.6373459288334931,-1.7031371547538394,-1.5913430130738617,-0.5485525380416059,-3.311780412692359,0.0,0.0,-0.25719704721056497,30.655048267019588,25.24330626031361,1501.6703445823932,737.6858522815326,-0.6680991551042343,-0.28204138005949114,-0.6485584275596138,-5.305785915469537,-0.6552150168711277,-2.0747787986820696,0.0,0.0,7.680982673973495,24.590709750319967,-1.2825570554296986,-0.6650298181965615,-7.20048581097976,-3.1221991954498924
220,-2.5032557884561966,-0.410020924644025,-3.196402969016142,-3.196402969016142,-3.784189633918261,-3.6018680771243066,-2.3025850929940455,-4.295015257684252,-4.700480365792417,-0.5606682851005497,-1.323622851641185,-1.6004064095899202,-0.6310812180511887,0.0,0.0,0.0,-0.0830699265783094,29.777281169189823,25.42406853140251,1885.441121778441,934.0864485970446,-0.634158707746294,-0.28635430547230983,-0.6442770763382083,-5.258773993404045,-0.6706551056639635,-2.089000819752161,0.5980925674244147,0.0,9.518764620724838,22.898500520894483,-1.3641744301476895,-0.5744733606275512,-7.897040149861319,-3.6392754716130336
386,-2.623632859289627,-0.5134196589430373,-2.588541539478357,-3.7586127921286114,-2.96010509591084,-3.6532522764707855,-2.127195972975736,-3.5579420966664603,-5.262690188904886,-0.4437058785516602,-1.3072284119934978,-1.6212419490931582,-0.6315291988158569,0.0,0.0,0.0,-0.08412506128466486,29.02930981434713,25.45350732172925,3392.613530236565,1658.0326199660956,-0.6298433356695575,-0.301614086879036,-0.7052380759552939,-5.072747348941773,-0.6654503024608609,-2.2682097092591524,0.05409349355610412,0.03755924491942515,8.772596788734198,23.490562870905066,-1.175408869644341,-0.5451352045246353,-9.002501780375004,-4.9128071877817625
467,-2.649821696202417,-0.6208763185371136,-2.562810319212787,-3.661422607880897,-2.712342053183751,-3.5072719280536386,-1.869663138652842,-3.661422607880897,-4.354569788440842,-0.3579646352292695,-1.4715306876332703,-1.3399185325087763,-0.6761737214486442,0.0,0.0,0.0,-0.061987595387186775,30.01238505264273,25.40346926991318,2625.042562168756,1256.5886263888353,-0.6214825699700781,-0.2985866519762354,-0.7353251303565517,-4.91092342208252,-0.6840669664004558,-2.3554491965690922,0.0,0.0,10.332004942900623,19.928716766011647,-1.132568193756785,-0.6291099157869364,-6.737736320649544,-5.101258315478747
419,-2.6366735382599824,-0.500536652903601,-2.541363358455657,-3.639975647123767,-3.0421386463681466,-3.8406463425859183,-2.1666699090142467,-3.552964270134137,-5.344723739362192,-0.4570931673149399,-1.3252412764235861,-1.6111777215793845,-0.6262199719331563,0.0,0.0,0.0,-0.08545862262153944,29.22758770826132,25.339661002610764,3311.418746994317,1615.4753366373059,-0.6336542686265252,-0.30075013210694373,-0.7107024407934448,-5.0650872683109665,-0.6651415172595811,-2.2678629967836557,0.0,0.0,8.667604808081517,22.88729626881148,-1.1823520098083837,-0.7031210151818525,-8.130475387212076,-2.8441913383943858
